transaction_id,customer_id,amount,customer_avg_amount,amount_ratio,velocity_10m,location_distance_km,hour,merchant_risk_index,is_new_device,is_fraud
tx-gen-001164,cust-0034,301.26,282.9,1.06,0,0.0,10,0.1,0,0
tx-gen-001165,cust-0033,168.85,210.95,0.8,0,0.0,6,0.4,1,0
tx-gen-001166,cust-0003,6.16,67.68,0.09,0,0.0,20,0.1,0,0
tx-gen-001167,cust-0029,138.58,263.95,0.53,0,0.0,23,0.1,0,0
tx-gen-001168,cust-0020,105.87,227.03,0.47,0,0.0,22,0.1,0,0
tx-gen-001169,cust-0025,55.91,185.89,0.3,0,0.0,22,0.4,0,0
tx-gen-001170,cust-0044,355.44,276.55,1.29,0,0.0,18,0.1,0,0
tx-gen-001171,cust-0004,145.69,212.71,0.68,2,0.0,0,0.4,0,0
tx-gen-001172,cust-0023,21.46,253.94,0.08,0,0.0,21,0.1,0,0
tx-gen-001173,cust-0009,20.81,83.69,0.25,0,0.0,18,0.4,0,0
tx-gen-001174,cust-0022,58.96,51.28,1.15,2,0.0,23,0.1,0,0
tx-gen-001175,cust-0004,16.84,212.71,0.08,0,0.0,12,0.1,0,0
tx-gen-001176,cust-0045,507.96,266.62,1.91,0,0.0,18,0.1,0,0
tx-gen-001177,cust-0021,43.54,63.7,0.68,0,0.0,20,0.1,1,0
tx-gen-001178,cust-0018,476.82,56.11,8.5,7,9880.0,18,0.8,1,1
tx-gen-001179,cust-0007,58.32,89.03,0.66,0,0.0,2,0.1,0,0
tx-gen-001180,cust-0049,60.76,67.7,0.9,0,0.0,4,0.4,1,0
tx-gen-001181,cust-0013,408.96,234.88,1.74,0,0.0,20,0.4,0,0
tx-gen-001182,cust-0020,97.04,227.03,0.43,0,0.0,14,0.1,1,0
tx-gen-001183,cust-0046,99.06,87.41,1.13,0,0.0,14,0.4,0,0
tx-gen-001184,cust-0034,235.97,282.9,0.83,0,0.0,2,0.1,0,0
tx-gen-001185,cust-0020,70.53,227.03,0.31,0,0.0,7,0.1,0,0
tx-gen-001186,cust-0027,193.03,91.53,2.11,0,0.0,21,0.4,0,0
tx-gen-001187,cust-0012,167.82,105.11,1.6,1,0.0,3,0.4,0,0
tx-gen-001188,cust-0014,234.73,218.5,1.07,1,0.0,12,0.1,0,0
tx-gen-001189,cust-0040,408.43,214.85,1.9,0,0.0,11,0.4,0,0
tx-gen-001190,cust-0013,474.37,234.88,2.02,0,0.0,10,0.1,0,0
tx-gen-001191,cust-0020,279.76,227.03,1.23,1,0.0,8,0.1,1,0
tx-gen-001192,cust-0041,166.61,91.84,1.81,1,0.0,12,0.1,0,0
tx-gen-001193,cust-0017,68.87,57.6,1.2,0,0.0,11,0.1,0,0
tx-gen-001194,cust-0002,118.84,104.26,1.14,0,0.0,6,0.1,1,0
tx-gen-001195,cust-0028,285.33,296.01,0.96,0,0.0,8,0.1,0,0
tx-gen-001196,cust-0017,80.48,57.6,1.4,0,0.0,6,0.4,0,0
tx-gen-001197,cust-0047,23.63,136.82,0.17,1,0.0,19,0.1,0,0
tx-gen-001198,cust-0039,459.12,215.8,2.13,1,0.0,18,0.1,0,0
tx-gen-001199,cust-0006,79.26,38.58,2.05,0,0.0,19,0.1,0,0
tx-gen-001200,cust-0008,5.72,192.55,0.03,0,0.0,19,0.4,0,0
tx-gen-001201,cust-0016,504.11,288.45,1.75,1,0.0,12,0.1,0,0
tx-gen-001202,cust-0048,21.23,153.89,0.14,0,0.0,11,0.1,0,0
tx-gen-001203,cust-0018,22.9,56.11,0.41,0,0.0,3,0.4,0,0
tx-gen-001204,cust-0045,362.78,266.62,1.36,0,0.0,19,0.4,0,0
tx-gen-001205,cust-0018,9.83,56.11,0.18,0,0.0,4,0.1,0,0
tx-gen-001206,cust-0020,861.78,227.03,3.8,8,4426.0,3,0.1,0,1
tx-gen-001207,cust-0017,98.13,57.6,1.7,1,0.0,3,0.1,0,0
tx-gen-001208,cust-0035,87.94,49.28,1.78,0,0.0,6,0.1,1,0
tx-gen-001209,cust-0017,40.79,57.6,0.71,0,0.0,10,0.1,0,0
tx-gen-001210,cust-0029,5.0,263.95,0.02,0,0.0,15,0.1,0,0
tx-gen-001211,cust-0006,13.05,38.58,0.34,0,0.0,18,0.1,1,0
tx-gen-001212,cust-0022,49.2,51.28,0.96,0,0.0,3,0.1,0,0
tx-gen-001213,cust-0023,634.85,253.94,2.5,0,0.0,20,0.1,0,0
tx-gen-001214,cust-0004,212.53,212.71,1.0,0,0.0,17,0.1,0,0
tx-gen-001215,cust-0026,14.67,48.78,0.3,0,0.0,19,0.1,0,0
tx-gen-001216,cust-0016,289.93,288.45,1.01,1,0.0,2,0.1,0,0
tx-gen-001217,cust-0021,49.46,63.7,0.78,0,0.0,3,0.1,0,0
tx-gen-001218,cust-0021,96.41,63.7,1.51,0,0.0,1,0.1,0,0
tx-gen-001219,cust-0025,21.03,185.89,0.11,0,0.0,22,0.1,0,0
tx-gen-001220,cust-0036,109.09,76.21,1.43,1,0.0,0,0.1,1,0
tx-gen-001221,cust-0013,183.04,234.88,0.78,0,0.0,8,0.1,0,0
tx-gen-001222,cust-0017,144.0,57.6,2.5,1,0.0,11,0.1,0,0
tx-gen-001223,cust-0046,36.57,87.41,0.42,0,0.0,7,0.1,0,0
tx-gen-001224,cust-0013,235.2,234.88,1.0,0,0.0,5,0.1,0,0
tx-gen-001225,cust-0028,740.025,296.01,2.5,2,0.0,14,0.1,0,0
tx-gen-001226,cust-0044,29.91,276.55,0.11,0,0.0,10,0.1,0,0
tx-gen-001227,cust-0017,144.0,57.6,2.5,0,0.0,1,0.1,0,0
tx-gen-001228,cust-0030,122.32,105.05,1.16,1,0.0,16,0.1,1,0
tx-gen-001229,cust-0026,5.0,48.78,0.1,0,0.0,21,0.1,0,0
tx-gen-001230,cust-0007,31.88,89.03,0.36,1,0.0,17,0.1,0,0
tx-gen-001231,cust-0023,312.75,253.94,1.23,0,0.0,10,0.1,0,0
tx-gen-001232,cust-0025,12.96,185.89,0.07,0,0.0,22,0.1,0,0
tx-gen-001233,cust-0003,59.06,67.68,0.87,0,0.0,16,0.1,1,0
tx-gen-001234,cust-0030,44.59,105.05,0.42,0,0.0,21,0.4,0,0
tx-gen-001235,cust-0021,61.79,63.7,0.97,1,0.0,15,0.1,0,0
tx-gen-001236,cust-0048,7.21,153.89,0.05,1,0.0,3,0.1,0,0
tx-gen-001237,cust-0049,138.93,67.7,2.05,0,0.0,1,0.1,0,0
tx-gen-001238,cust-0048,384.72499999999997,153.89,2.5,1,0.0,18,0.4,0,0
tx-gen-001239,cust-0029,659.875,263.95,2.5,0,0.0,12,0.1,0,0
tx-gen-001240,cust-0017,79.77,57.6,1.38,0,0.0,12,0.1,0,0
tx-gen-001241,cust-0032,18.11,129.95,0.14,0,0.0,10,0.4,0,0
tx-gen-001242,cust-0047,194.27,136.82,1.42,0,0.0,6,0.1,0,0
tx-gen-001243,cust-0012,5.0,105.11,0.05,0,0.0,7,0.1,0,0
tx-gen-001244,cust-0014,5.0,218.5,0.02,0,0.0,9,0.4,0,0
tx-gen-001245,cust-0005,20.91,53.47,0.39,1,0.0,8,0.1,0,0
tx-gen-001246,cust-0044,185.48,276.55,0.67,0,0.0,2,0.1,1,0
tx-gen-001247,cust-0007,131.0,89.03,1.47,0,0.0,23,0.1,0,0
tx-gen-001248,cust-0043,117.61,102.29,1.15,0,0.0,4,0.1,0,0
tx-gen-001249,cust-0003,39.96,67.68,0.59,1,0.0,5,0.1,1,0
tx-gen-001250,cust-0037,30.72,96.1,0.32,0,0.0,10,0.1,0,0
tx-gen-001251,cust-0005,133.675,53.47,2.5,0,0.0,19,0.1,0,0
tx-gen-001252,cust-0016,160.22,288.45,0.56,0,0.0,7,0.1,0,0
tx-gen-001253,cust-0025,111.6,185.89,0.6,0,0.0,22,0.1,0,0
tx-gen-001254,cust-0028,52.89,296.01,0.18,0,0.0,5,0.4,0,0
tx-gen-001255,cust-0024,426.16,269.07,1.58,1,0.0,13,0.1,0,0
tx-gen-001256,cust-0037,113.7,96.1,1.18,1,0.0,5,0.1,0,0
tx-gen-001257,cust-0028,73.84,296.01,0.25,0,0.0,11,0.1,1,0
tx-gen-001258,cust-0044,23.78,276.55,0.09,0,0.0,2,0.1,0,0
tx-gen-001259,cust-0006,44.02,38.58,1.14,1,0.0,19,0.1,0,0
tx-gen-001260,cust-0010,233.13,219.36,1.06,0,0.0,8,0.1,0,0
tx-gen-001261,cust-0004,67.89,212.71,0.32,0,0.0,2,0.4,0,0
tx-gen-001262,cust-0007,222.575,89.03,2.5,0,0.0,17,0.1,0,0
tx-gen-001263,cust-0050,29.73,181.57,0.16,0,0.0,8,0.1,0,0
tx-gen-001264,cust-0026,27.62,48.78,0.57,0,0.0,21,0.1,0,0
tx-gen-001265,cust-0049,169.25,67.7,2.5,0,0.0,18,0.1,1,0
tx-gen-001266,cust-0012,57.21,105.11,0.54,0,0.0,2,0.4,0,0
tx-gen-001267,cust-0028,301.21,296.01,1.02,0,0.0,12,0.1,0,0
tx-gen-001268,cust-0031,129.35,255.21,0.51,0,0.0,20,0.4,0,0
tx-gen-001269,cust-0040,68.86,214.85,0.32,0,0.0,22,0.1,0,0
tx-gen-001270,cust-0013,587.2,234.88,2.5,1,0.0,10,0.1,0,0
tx-gen-001271,cust-0042,130.24,247.36,0.53,1,0.0,0,0.1,0,0
tx-gen-001272,cust-0035,110.65,49.28,2.25,0,0.0,9,0.1,0,0
tx-gen-001273,cust-0008,50.31,192.55,0.26,2,0.0,20,0.1,0,0
tx-gen-001274,cust-0029,63.26,263.95,0.24,0,0.0,7,0.1,0,0
tx-gen-001275,cust-0004,6.73,212.71,0.03,2,0.0,8,0.1,0,0
tx-gen-001276,cust-0048,162.29,153.89,1.05,0,0.0,10,0.1,0,0
tx-gen-001277,cust-0033,96.97,210.95,0.46,0,0.0,15,0.1,0,0
tx-gen-001278,cust-0002,208.28,104.26,2.0,0,0.0,17,0.4,0,0
tx-gen-001279,cust-0027,58.67,91.53,0.64,0,0.0,15,0.1,0,0
tx-gen-001280,cust-0029,659.875,263.95,2.5,0,0.0,21,0.1,0,0
tx-gen-001281,cust-0023,52.11,253.94,0.21,0,0.0,4,0.1,0,0
tx-gen-001282,cust-0039,438.01,215.8,2.03,0,0.0,19,0.1,0,0
tx-gen-001283,cust-0046,131.01,87.41,1.5,0,0.0,22,0.1,0,0
tx-gen-001284,cust-0011,131.92,89.52,1.47,0,0.0,17,0.1,0,0
tx-gen-001285,cust-0013,437.57,234.88,1.86,0,0.0,19,0.1,1,0
tx-gen-001286,cust-0032,186.01,129.95,1.43,0,0.0,1,0.4,0,0
tx-gen-001287,cust-0017,56.68,57.6,0.98,1,0.0,10,0.1,0,0
tx-gen-001288,cust-0003,9.52,67.68,0.14,0,0.0,17,0.1,0,0
tx-gen-001289,cust-0036,5.0,76.21,0.07,0,0.0,11,0.1,0,0
tx-gen-001290,cust-0050,453.92499999999995,181.57,2.5,1,0.0,8,0.1,0,0
tx-gen-001291,cust-0039,206.91,215.8,0.96,0,0.0,14,0.1,1,0
tx-gen-001292,cust-0049,107.8,67.7,1.59,0,0.0,15,0.4,0,0
tx-gen-001293,cust-0007,58.48,89.03,0.66,0,0.0,19,0.4,0,0
tx-gen-001294,cust-0014,27.26,218.5,0.12,0,0.0,7,0.1,0,0
tx-gen-001295,cust-0032,17.38,129.95,0.13,0,0.0,0,0.1,0,0
tx-gen-001296,cust-0009,96.83,83.69,1.16,2,0.0,9,0.1,0,0
tx-gen-001297,cust-0001,33.79,60.06,0.56,0,0.0,2,0.1,0,0
tx-gen-001298,cust-0018,12.56,56.11,0.22,0,0.0,18,0.1,0,0
tx-gen-001299,cust-0049,45.8,67.7,0.68,0,0.0,9,0.1,0,0
tx-gen-001300,cust-0027,6.07,91.53,0.07,1,0.0,23,0.1,0,0
tx-gen-001301,cust-0050,2091.86,181.57,11.52,5,3192.0,2,0.8,1,1
tx-gen-001302,cust-0028,258.18,296.01,0.87,1,0.0,9,0.1,0,0
tx-gen-001303,cust-0041,28.78,91.84,0.31,0,0.0,7,0.1,0,0
tx-gen-001304,cust-0045,425.87,266.62,1.6,1,0.0,16,0.1,0,0
tx-gen-001305,cust-0018,20.85,56.11,0.37,0,0.0,13,0.1,0,0
tx-gen-001306,cust-0014,132.71,218.5,0.61,0,0.0,19,0.4,0,0
tx-gen-001307,cust-0042,5.0,247.36,0.02,0,0.0,22,0.1,0,0
tx-gen-001308,cust-0025,13.98,185.89,0.08,2,0.0,11,0.4,0,0
tx-gen-001309,cust-0006,19.23,38.58,0.5,0,0.0,10,0.4,0,0
tx-gen-001310,cust-0002,889.99,104.26,8.54,8,8778.0,3,0.8,1,1
tx-gen-001311,cust-0008,125.89,192.55,0.65,0,0.0,22,0.1,0,0
tx-gen-001312,cust-0004,194.92,212.71,0.92,0,0.0,8,0.1,0,0
tx-gen-001313,cust-0030,36.22,105.05,0.34,0,0.0,11,0.4,0,0
tx-gen-001314,cust-0041,109.05,91.84,1.19,0,0.0,4,0.1,0,0
tx-gen-001315,cust-0046,171.93,87.41,1.97,0,0.0,17,0.1,0,0
tx-gen-001316,cust-0021,96.41,63.7,1.51,0,0.0,12,0.1,0,0
tx-gen-001317,cust-0028,11.97,296.01,0.04,0,0.0,11,0.1,0,0
tx-gen-001318,cust-0031,167.14,255.21,0.65,0,0.0,2,0.1,0,0
tx-gen-001319,cust-0036,8.45,76.21,0.11,0,0.0,22,0.1,0,0
tx-gen-001320,cust-0029,73.15,263.95,0.28,1,0.0,13,0.1,0,0
tx-gen-001321,cust-0009,209.225,83.69,2.5,2,0.0,15,0.1,0,0
tx-gen-001322,cust-0034,43.49,282.9,0.15,0,0.0,8,0.1,0,0
tx-gen-001323,cust-0036,52.66,76.21,0.69,1,0.0,19,0.4,0,0
tx-gen-001324,cust-0024,259.05,269.07,0.96,0,0.0,15,0.4,0,0
tx-gen-001325,cust-0024,326.17,269.07,1.21,0,0.0,5,0.1,0,0
tx-gen-001326,cust-0038,108.63,132.45,0.82,0,0.0,18,0.1,0,0
tx-gen-001327,cust-0032,839.93,129.95,6.46,6,9769.0,20,0.8,1,1
tx-gen-001328,cust-0029,5.0,263.95,0.02,1,0.0,8,0.1,0,0
tx-gen-001329,cust-0009,33.08,83.69,0.4,0,0.0,22,0.1,0,0
tx-gen-001330,cust-0010,159.96,219.36,0.73,0,0.0,14,0.1,0,0
tx-gen-001331,cust-0027,8.42,91.53,0.09,0,0.0,23,0.1,1,0
tx-gen-001332,cust-0029,113.96,263.95,0.43,1,0.0,19,0.1,0,0
tx-gen-001333,cust-0037,5.0,96.1,0.05,0,0.0,2,0.4,0,0
tx-gen-001334,cust-0006,5.0,38.58,0.13,0,0.0,7,0.4,0,0
tx-gen-001335,cust-0037,48.6,96.1,0.51,1,0.0,7,0.4,0,0
tx-gen-001336,cust-0035,7.02,49.28,0.14,0,0.0,17,0.1,0,0
tx-gen-001337,cust-0046,73.27,87.41,0.84,0,0.0,18,0.1,0,0
tx-gen-001338,cust-0021,74.49,63.7,1.17,1,0.0,2,0.1,0,0
tx-gen-001339,cust-0028,477.28,296.01,1.61,0,0.0,4,0.4,0,0
tx-gen-001340,cust-0008,43.0,192.55,0.22,0,0.0,7,0.1,0,0
tx-gen-001341,cust-0050,33.28,181.57,0.18,0,0.0,22,0.1,0,0
tx-gen-001342,cust-0021,7.04,63.7,0.11,0,0.0,7,0.1,0,0
tx-gen-001343,cust-0027,92.61,91.53,1.01,1,0.0,11,0.1,0,0
tx-gen-001344,cust-0004,260.74,212.71,1.23,0,0.0,8,0.4,0,0
tx-gen-001345,cust-0033,6.77,210.95,0.03,0,0.0,11,0.1,0,0
tx-gen-001346,cust-0027,228.825,91.53,2.5,0,0.0,15,0.1,1,0
tx-gen-001347,cust-0002,5.56,104.26,0.05,0,0.0,8,0.1,0,0
tx-gen-001348,cust-0009,65.22,83.69,0.78,0,0.0,0,0.1,0,0
tx-gen-001349,cust-0014,269.77,218.5,1.23,0,0.0,23,0.1,0,0
tx-gen-001350,cust-0016,590.66,288.45,2.05,0,0.0,13,0.4,0,0
tx-gen-001351,cust-0030,131.53,105.05,1.25,0,0.0,12,0.1,0,0
tx-gen-001352,cust-0004,344.19,212.71,1.62,0,0.0,21,0.1,0,0
tx-gen-001353,cust-0025,77.09,185.89,0.41,0,0.0,13,0.1,0,0
tx-gen-001354,cust-0003,114.14,67.68,1.69,0,0.0,14,0.4,0,0
tx-gen-001355,cust-0045,22.26,266.62,0.08,2,0.0,17,0.4,0,0
tx-gen-001356,cust-0014,492.07,218.5,2.25,0,0.0,23,0.1,1,0
tx-gen-001357,cust-0046,69.33,87.41,0.79,0,0.0,9,0.1,0,0
tx-gen-001358,cust-0039,366.84,215.8,1.7,0,0.0,4,0.1,0,0
tx-gen-001359,cust-0001,36.16,60.06,0.6,1,0.0,14,0.4,0,0
tx-gen-001360,cust-0049,69.84,67.7,1.03,0,0.0,9,0.1,0,0
tx-gen-001361,cust-0043,76.45,102.29,0.75,2,0.0,5,0.1,0,0
tx-gen-001362,cust-0039,283.83,215.8,1.32,0,0.0,3,0.1,0,0
tx-gen-001363,cust-0013,20.0,234.88,0.09,0,0.0,3,0.1,0,0
tx-gen-001364,cust-0046,5.44,87.41,0.06,0,0.0,4,0.4,0,0
tx-gen-001365,cust-0015,29.81,105.03,0.28,0,0.0,22,0.1,0,0
tx-gen-001366,cust-0046,15.19,87.41,0.17,0,0.0,0,0.1,0,0
tx-gen-001367,cust-0026,100.2,48.78,2.05,0,0.0,5,0.4,0,0
tx-gen-001368,cust-0013,58.12,234.88,0.25,0,0.0,11,0.4,0,0
tx-gen-001369,cust-0009,209.225,83.69,2.5,1,0.0,14,0.1,0,0
tx-gen-001370,cust-0034,116.22,282.9,0.41,1,0.0,23,0.1,0,0
tx-gen-001371,cust-0045,53.6,266.62,0.2,0,0.0,22,0.1,0,0
tx-gen-001372,cust-0001,93.65,60.06,1.56,1,0.0,8,0.1,0,0
tx-gen-001373,cust-0027,98.4,91.53,1.08,0,0.0,4,0.1,0,0
tx-gen-001374,cust-0003,46.67,67.68,0.69,0,0.0,10,0.1,0,0
tx-gen-001375,cust-0029,213.93,263.95,0.81,0,0.0,16,0.1,0,0
tx-gen-001376,cust-0002,132.42,104.26,1.27,2,0.0,12,0.1,1,0
tx-gen-001377,cust-0013,60.92,234.88,0.26,0,0.0,6,0.1,0,0
tx-gen-001378,cust-0031,638.025,255.21,2.5,0,0.0,4,0.4,1,0
tx-gen-001379,cust-0017,144.0,57.6,2.5,2,0.0,2,0.1,0,0
tx-gen-001380,cust-0022,53.88,51.28,1.05,0,0.0,13,0.1,0,0
tx-gen-001381,cust-0049,15.07,67.7,0.22,0,0.0,15,0.4,1,0
tx-gen-001382,cust-0003,77.17,67.68,1.14,0,0.0,22,0.1,0,0
tx-gen-001383,cust-0004,15.94,212.71,0.07,0,0.0,23,0.1,0,0
tx-gen-001384,cust-0036,5.0,76.21,0.07,0,0.0,17,0.1,0,0
tx-gen-001385,cust-0015,31.3,105.03,0.3,0,0.0,19,0.1,0,0
tx-gen-001386,cust-0028,183.84,296.01,0.62,0,0.0,8,0.1,1,0
tx-gen-001387,cust-0002,211.34,104.26,2.03,0,0.0,20,0.4,0,0
tx-gen-001388,cust-0039,280.3,215.8,1.3,1,0.0,23,0.1,0,0
tx-gen-001389,cust-0033,286.37,210.95,1.36,0,0.0,7,0.1,0,0
tx-gen-001390,cust-0016,159.87,288.45,0.55,0,0.0,0,0.1,0,0
tx-gen-001391,cust-0033,89.56,210.95,0.42,0,0.0,13,0.1,0,0
tx-gen-001392,cust-0010,101.71,219.36,0.46,0,0.0,2,0.4,0,0
tx-gen-001393,cust-0001,150.15,60.06,2.5,0,0.0,20,0.1,0,0
tx-gen-001394,cust-0036,5.0,76.21,0.07,0,0.0,10,0.1,0,0
tx-gen-001395,cust-0013,473.9,234.88,2.02,0,0.0,2,0.1,0,0
tx-gen-001396,cust-0030,90.8,105.05,0.86,0,0.0,3,0.4,0,0
tx-gen-001397,cust-0020,131.08,227.03,0.58,0,0.0,18,0.1,0,0
tx-gen-001398,cust-0003,87.44,67.68,1.29,0,0.0,8,0.1,0,0
tx-gen-001399,cust-0014,145.7,218.5,0.67,0,0.0,4,0.1,0,0
tx-gen-001400,cust-0001,124.14,60.06,2.07,0,0.0,17,0.1,0,0
tx-gen-001401,cust-0019,445.78,193.01,2.31,1,0.0,11,0.4,0,0
tx-gen-001402,cust-0002,57.1,104.26,0.55,0,0.0,20,0.1,0,0
tx-gen-001403,cust-0012,34.07,105.11,0.32,0,0.0,11,0.1,0,0
tx-gen-001404,cust-0017,51.69,57.6,0.9,0,0.0,21,0.1,0,0
tx-gen-001405,cust-0008,468.77,192.55,2.43,0,0.0,3,0.1,0,0
tx-gen-001406,cust-0024,63.65,269.07,0.24,1,0.0,23,0.4,0,0
tx-gen-001407,cust-0005,52.16,53.47,0.98,0,0.0,21,0.1,0,0
tx-gen-001408,cust-0024,268.66,269.07,1.0,1,0.0,2,0.1,0,0
tx-gen-001409,cust-0038,174.96,132.45,1.32,0,0.0,17,0.1,0,0
tx-gen-001410,cust-0004,30.01,212.71,0.14,1,0.0,11,0.1,1,0
tx-gen-001411,cust-0032,163.5,129.95,1.26,0,0.0,9,0.1,0,0
tx-gen-001412,cust-0011,214.6,89.52,2.4,0,0.0,17,0.4,0,0
tx-gen-001413,cust-0012,20.82,105.11,0.2,0,0.0,0,0.4,0,0
tx-gen-001414,cust-0032,35.24,129.95,0.27,0,0.0,21,0.1,0,0
tx-gen-001415,cust-0042,618.4000000000001,247.36,2.5,0,0.0,23,0.1,0,0
tx-gen-001416,cust-0014,43.62,218.5,0.2,0,0.0,7,0.4,0,0
tx-gen-001417,cust-0017,110.98,57.6,1.93,0,0.0,5,0.1,0,0
tx-gen-001418,cust-0015,71.19,105.03,0.68,0,0.0,8,0.4,0,0
tx-gen-001419,cust-0030,29.83,105.05,0.28,0,0.0,10,0.1,0,0
tx-gen-001420,cust-0012,215.06,105.11,2.05,0,0.0,4,0.1,0,0
tx-gen-001421,cust-0033,124.32,210.95,0.59,0,0.0,14,0.1,1,0
tx-gen-001422,cust-0007,64.39,89.03,0.72,0,0.0,18,0.1,0,0
tx-gen-001423,cust-0044,123.09,276.55,0.45,0,0.0,13,0.1,0,0
tx-gen-001424,cust-0009,75.22,83.69,0.9,0,0.0,10,0.1,0,0
tx-gen-001425,cust-0023,45.34,253.94,0.18,1,0.0,18,0.1,0,0
tx-gen-001426,cust-0001,29.79,60.06,0.5,1,0.0,15,0.1,0,0
tx-gen-001427,cust-0047,342.04999999999995,136.82,2.5,0,0.0,4,0.1,0,0
tx-gen-001428,cust-0049,20.21,67.7,0.3,0,0.0,23,0.1,0,0
tx-gen-001429,cust-0013,251.15,234.88,1.07,0,0.0,0,0.1,0,0
tx-gen-001430,cust-0002,41.01,104.26,0.39,0,0.0,13,0.1,0,0
tx-gen-001431,cust-0032,192.96,129.95,1.48,0,0.0,6,0.1,0,0
tx-gen-001432,cust-0049,9.5,67.7,0.14,0,0.0,22,0.1,0,0
tx-gen-001433,cust-0003,169.20000000000002,67.68,2.5,0,0.0,23,0.1,0,0
tx-gen-001434,cust-0039,130.51,215.8,0.6,0,0.0,13,0.1,0,0
tx-gen-001435,cust-0035,13.27,49.28,0.27,0,0.0,5,0.1,1,0
tx-gen-001436,cust-0041,7.01,91.84,0.08,0,0.0,11,0.1,0,0
tx-gen-001437,cust-0003,12.59,67.68,0.19,0,0.0,22,0.1,0,0
tx-gen-001438,cust-0025,136.35,185.89,0.73,0,0.0,5,0.1,0,0
tx-gen-001439,cust-0004,87.42,212.71,0.41,0,0.0,0,0.1,1,0
tx-gen-001440,cust-0026,86.12,48.78,1.77,0,0.0,1,0.1,0,0
tx-gen-001441,cust-0005,30.14,53.47,0.56,1,0.0,19,0.1,0,0
tx-gen-001442,cust-0046,25.0,87.41,0.29,0,0.0,10,0.4,0,0
tx-gen-001443,cust-0013,225.51,234.88,0.96,0,0.0,18,0.1,1,0
tx-gen-001444,cust-0029,323.82,263.95,1.23,1,0.0,8,0.4,0,0
tx-gen-001445,cust-0037,17.56,96.1,0.18,0,0.0,21,0.1,0,0
tx-gen-001446,cust-0019,35.41,193.01,0.18,0,0.0,12,0.1,0,0
tx-gen-001447,cust-0020,8.48,227.03,0.04,0,0.0,22,0.1,0,0
tx-gen-001448,cust-0047,182.43,136.82,1.33,0,0.0,0,0.1,0,0
tx-gen-001449,cust-0045,290.63,266.62,1.09,0,0.0,19,0.1,0,0
tx-gen-001450,cust-0019,124.23,193.01,0.64,1,0.0,1,0.1,0,0
tx-gen-001451,cust-0049,125.85,67.7,1.86,0,0.0,13,0.1,0,0
tx-gen-001452,cust-0050,297.45,181.57,1.64,0,0.0,1,0.1,0,0
tx-gen-001453,cust-0030,987.8,105.05,9.4,6,7042.0,3,0.8,1,1
tx-gen-001454,cust-0013,206.77,234.88,0.88,0,0.0,23,0.1,1,0
tx-gen-001455,cust-0021,129.12,63.7,2.03,0,0.0,6,0.1,0,0
tx-gen-001456,cust-0043,23.57,102.29,0.23,0,0.0,20,0.1,0,0
tx-gen-001457,cust-0011,10.63,89.52,0.12,0,0.0,15,0.4,0,0
tx-gen-001458,cust-0035,15.49,49.28,0.31,0,0.0,7,0.1,0,0
tx-gen-001459,cust-0018,5.0,56.11,0.09,0,0.0,14,0.1,0,0
tx-gen-001460,cust-0044,209.49,276.55,0.76,1,0.0,5,0.1,0,0
tx-gen-001461,cust-0042,618.4000000000001,247.36,2.5,0,0.0,8,0.1,0,0
tx-gen-001462,cust-0039,2162.42,215.8,10.02,4,762.0,8,0.8,1,1
tx-gen-001463,cust-0027,582.63,91.53,6.37,4,2082.0,7,0.1,0,1
tx-gen-001464,cust-0043,5.0,102.29,0.05,0,0.0,4,0.1,0,0
tx-gen-001465,cust-0021,8.3,63.7,0.13,0,0.0,1,0.1,1,0
tx-gen-001466,cust-0026,29.36,48.78,0.6,0,0.0,23,0.1,0,0
tx-gen-001467,cust-0012,650.43,105.11,6.19,6,5062.0,12,0.4,1,1
tx-gen-001468,cust-0042,618.4000000000001,247.36,2.5,1,0.0,23,0.1,0,0
tx-gen-001469,cust-0050,69.0,181.57,0.38,0,0.0,6,0.4,1,0
tx-gen-001470,cust-0037,68.01,96.1,0.71,0,0.0,14,0.4,0,0
tx-gen-001471,cust-0025,7.89,185.89,0.04,0,0.0,2,0.1,0,0
tx-gen-001472,cust-0045,42.81,266.62,0.16,0,0.0,21,0.1,0,0
tx-gen-001473,cust-0038,331.125,132.45,2.5,0,0.0,12,0.1,0,0
tx-gen-001474,cust-0001,150.15,60.06,2.5,0,0.0,2,0.1,0,0
tx-gen-001475,cust-0049,5.0,67.7,0.07,0,0.0,5,0.1,0,0
tx-gen-001476,cust-0013,587.2,234.88,2.5,0,0.0,14,0.1,0,0
tx-gen-001477,cust-0029,269.02,263.95,1.02,0,0.0,22,0.1,0,0
tx-gen-001478,cust-0049,137.05,67.7,2.02,0,0.0,18,0.1,0,0
tx-gen-001479,cust-0047,82.98,136.82,0.61,0,0.0,1,0.1,1,0
tx-gen-001480,cust-0043,74.14,102.29,0.72,1,0.0,5,0.4,0,0
tx-gen-001481,cust-0012,70.54,105.11,0.67,1,0.0,13,0.1,0,0
tx-gen-001482,cust-0013,258.18,234.88,1.1,0,0.0,21,0.1,0,0
tx-gen-001483,cust-0036,11.46,76.21,0.15,0,0.0,14,0.1,0,0
tx-gen-001484,cust-0030,5.0,105.05,0.05,0,0.0,23,0.1,0,0
tx-gen-001485,cust-0020,83.56,227.03,0.37,0,0.0,19,0.1,0,0
tx-gen-001486,cust-0006,47.06,38.58,1.22,0,0.0,17,0.1,0,0
